CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,Sector,Industry,ConversionFactor,SwitchCfDate,PreSwitchCf,LastVolume,Type,ChildExchange,Currency
99905,LEMB,"Ishares Emerging Markets Lcl Crncy Bd Fd",NYSE,1,2011-10-20,2015-09-17,,,2,,,81100,Exchange-Traded Fund,NYSE ARCA,USD
99906,EEMV,"Ishares MSCI Emrgng Mkt Mnmm Vltlty Indx",NYSE,1,2011-10-20,2015-09-17,,,2,,,398200,Exchange-Traded Fund,NYSE ARCA,USD
99907,ACWV,"Ishares MSCI All Country World Min Vol",NYSE,1,2011-10-20,2015-09-17,,,2,,,66400,Exchange-Traded Fund,NYSE ARCA,USD
99908,SOCL,"Global X Social Media Index ETF",OTC,1,2011-11-15,2015-09-17,,,2,,,18400,Exchange-Traded Fund,Nasdaq Global Market,USD
99911,INFL,"Powershares DB US Inflation",NYSE,0,2011-12-06,2015-02-24,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
99920,GREK,"Global X Greece",NYSE,1,2011-12-08,2015-09-17,,,2,,,429700,Exchange-Traded Fund,NYSE ARCA,USD
99921,KNOW,"Direxion All Cap Insider Sentiment Share",NYSE,1,2011-12-08,2015-09-17,,,2,,,12400,Exchange-Traded Fund,NYSE ARCA,USD
99926,TNDQ,"Rbs Nas 100 Trnd",NYSE,0,2011-12-13,2015-07-06,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
99939,FLRN,"SPDR Barclays Investment Grade Flting Rt",NYSE,1,2011-12-01,2015-09-17,,,2,,,8200,Exchange-Traded Fund,NYSE ARCA,USD
99940,SST,"SPDR Barclays Short Term Treasury",NYSE,1,2011-12-01,2015-09-17,,,2,,,7200,Exchange-Traded Fund,NYSE ARCA,USD
99947,LGCU,"SRCE LGIM COMMO",LSE,1,2012-01-03,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,USD
99949,LGCF,"SRCE LGIM COMMO",LSE,1,2012-01-03,2015-09-17,,,2,,,0,Exchange-Traded Fund,London Stock Exchange,GBP
99960,RINF,"Proshares 30 Year TIPS TSY Spread",NYSE,1,2012-01-12,2015-09-17,,,2,,,30900,Exchange-Traded Fund,NYSE ARCA,USD
99961,GMFS,"SPDR S&P Small Cap Emerging Asia Pacific",NYSE,0,2012-01-12,2015-03-18,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
99962,FINF,"Proshares Short 30 Year TIPS TSY Spread",NYSE,0,2012-01-12,2015-01-08,,,2,,,,Exchange-Traded Fund,,USD
99963,URTH,"Ishares MSCI World Index Fund",NYSE,1,2012-01-12,2015-09-17,,,2,,,3700,Exchange-Traded Fund,NYSE ARCA,USD
99964,EWHS,"Ishares MSCI Hong Kong Small-Cap",NYSE,0,2012-01-13,2015-08-21,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
99965,IDLV,"Pwrshrs S&P Intrntnl Dvlpd Lw Vtlty Ptfl",NYSE,1,2012-01-17,2015-09-17,,,2,,,33600,Exchange-Traded Fund,NYSE ARCA,USD
99966,EELV,"Pwrshrs S&P Emrgng Mkts Lw Vltlty Prtfl",NYSE,1,2012-01-13,2015-09-17,,,2,,,75000,Exchange-Traded Fund,NYSE ARCA,USD
99971,SFB,"Stifel Finan Cor",NYSE,0,2012-02-08,2015-01-20,,,2,,,,Exchange-Traded Fund,,USD
104103,VSPY,"Direxion S&P 500 RC Vltlty Rspns Shrs",OTC,1,2014-05-21,2015-09-17,,,2,,,1800,Exchange-Traded Fund,NYSE ARCA,USD
104242,EEME,"Ishares MSCI Emerging Markets EMEA",OTC,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Nasdaq Global Market,USD
104243,EEML,"Ishares MSCI Emerging Markets Latin Amrc",OTC,1,2014-05-21,2015-09-17,,,2,,,2300,Exchange-Traded Fund,Nasdaq Global Market,USD
104437,AXJS,"Ishrs MSCI All Cntry Asa Ex Jpn Smll Cap",OTC,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Nasdaq Global Market,USD
104465,EGRW,"Ishares MSCI Emerging Markets Growth",OTC,1,2012-02-09,2015-09-17,,,2,,,0,Exchange-Traded Fund,Nasdaq Global Market,USD
104466,EMEY,"Ishares MSCI Emerging Mkt Enrgy Cppd",OTC,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Nasdaq Global Market,USD
104467,EVAL,"Ishares MSCI Emerging Markets Value",OTC,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Nasdaq Global Market,USD
104469,AAIT,"Ishrs MSCI All Cntry Asa Infrmtn Tchnlgy",OTC,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Nasdaq Global Market,USD
104496,EMDI,"Ishrs MSCI Emrng Mkt Cnsmr Dscrtny",OTC,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Nasdaq Global Market,USD
104546,FAUS,"First Trust Australia Alphadex Fund",OTC,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
104547,FCAN,"First Trust Canada Alphadex Fund",OTC,1,2014-05-21,2015-09-17,,,2,,,8100,Exchange-Traded Fund,Nasdaq Global Market,USD
104550,FGM,"First Trust Germany Alphadex Fund",OTC,1,2014-05-21,2015-09-17,,,2,,,12500,Exchange-Traded Fund,Nasdaq Global Market,USD
104565,GNMA,"Ish Cr Gnma Etf",OTC,1,2014-05-21,2015-09-17,,,2,,,28000,Exchange-Traded Fund,Nasdaq Global Market,USD
104714,EMCB,"Wisdomtree Emerging Markets Corp",OTC,1,2014-05-21,2015-09-17,,,2,,,4000,Exchange-Traded Fund,Nasdaq Global Market,USD
106155,CBO.A,"ISHARES 1-5YR LADDERED CORP BON",TSX,1,2014-05-21,2015-09-17,,,2,,,6800,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106156,CBQ.A,"Ishares Bric Unt",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106158,CDZ.A,"Ish SP Can Dv",TSX,1,2014-05-21,2015-09-17,,,2,,,2000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106159,CEW.A,"Ishares Equal Weight Banc & Lifeco ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106160,CGL.C,"Claymore Gold Bullion ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,5400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106161,CHB.A,"Ishares Advantaged US HY Bd ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106163,CJP.A,"Ishares Japa Unt",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106165,CLF.A,"CLAYMORE 1-5YR LAD GOVT BD E",TSX,1,2014-05-21,2015-09-17,,,2,,,100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106166,CLU.A,"Ishares Us F Unt",TSX,1,2014-05-21,2015-09-17,,,2,,,200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106167,CLU.B,"Claymore US Fndmntl Idx ETF C$ Hedged",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106168,CLU.C,"Claymore US Fndmntl Idx ETF C$ Hedged",TSX,1,2014-05-21,2015-09-17,,,2,,,8500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106169,COW.A,"CLAYMORE GLOBAL AGRICULTURE",TSX,1,2014-05-21,2015-09-17,,,2,,,200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106170,CPD.A,"Ishares Samp Unt",TSX,1,2014-05-21,2015-09-17,,,2,,,300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106172,CSD.A,"Ish Adv Sdhi Etf",TSX,1,2014-05-21,2015-09-17,,,2,,,8400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106173,CSD.U,"Claymore Advantag Shrt Drtn Hgh Incm ETF",TSX,0,2012-01-24,2013-12-05,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,
106174,CWO.A,"Ishares Broad Emerging Markets",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106175,DLR.U,"Horizons U.S. Dollar Currency ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,97500,Exchange-Traded Fund,Toronto Stock Exchange,USD
106188,HEA.U,"Horizons Enhanced Income US Equity ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,USD
106189,HEA.V,"Horizons Enhanced Income US Equity ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,USD
106190,HEE.A,"Horizons Enhanced Income Energy ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106191,HEF,"Horizons Enhanced Income Financials ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106192,HEJ,"Horizons Enhanced Income Intl Equity ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,600,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106193,HEP.A,"Horizons Enhanced In Gold Producers ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106195,HEX.A,"Horizons Enhanced Income Equity ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106196,HFR,"Horizons Active Floating Rate Bond ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,13900,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106198,HGY,"Horizons Gold Yield ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,3800,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106209,LXF,"First Asset Can-60 Covered Call ETF",TSX,0,2014-05-21,2015-08-25,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106232,QQC,"Powshar QQQ Hedged Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,2000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106235,RQH,"RBC Target 2020 Corp Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,900,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106245,SVR.C,"Blackrock Silver Bullion Trust",TSX,1,2014-05-21,2015-09-17,,,2,,,1700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106268,TXF,"First Asset Tech Giants Covered Call ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,1300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106277,VAB,"Vanguard Canadian Aggr Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,19200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106278,VCE,"Vanguard FTSE Canada Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,5200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106279,VEE,"Vanguard FTSE Emerging Markets Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,6800,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106280,VEF,"Vanguard FTSE Developed Ex Namerica Hedg",TSX,1,2014-05-21,2015-09-17,,,2,,,8400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106283,VSB,"Vanguard Canada Shortterm Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,16900,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106285,VUS,"Vanguard U.S. Total Market Ix ETF Hedged",TSX,1,2014-05-21,2015-09-17,,,2,,,28000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106290,XBM,"Ishares S&P/TSX Global Basemetal Inx ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,11600,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106291,XEB,"Ishares JP Morgan USD Emer Mkts Bond Inx",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106292,XEI,"Ishares Core S&P/TSX Comp High Div Index",TSX,1,2014-05-21,2015-09-17,,,2,,,9600,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106293,XHC,"Ishares Global Healthcare Indx ETF Hedge",TSX,1,2014-05-21,2015-09-17,,,2,,,23200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106295,XST,"Ishares S&P/TSX Capped Consum Staple Inx",TSX,1,2014-05-21,2015-09-17,,,2,,,4700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106296,XUT,"Ishares S&P/TSX Capped Utilities Inx ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,1500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106297,ZDV,"BMO Canadian Dividend ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,18400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106298,ZLB,"BMO Low Volatility Canadian Equity ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,27800,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106299,ZWA,"BMO Covered Call DJIA Hedged ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,17800,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106300,ZWU,"BMO Covered Call Utilities ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,33300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106307,PXC,"Powshar FTSE RAFI Canadian Fund Ix ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,4700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106308,PXU,"Powshar FTSE RAFI US Funda Hedged Ix ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,2400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106309,ULV,"Powshar S&P 500 Low Volat Hedge Indx ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,11000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106310,RQB,"Rbc Tgt Cbi 2014",TSX,0,2014-05-21,2014-11-18,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106311,RQE,"RBC Target 2017 Corp Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,900,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106313,RQG,"RBC Target 2019 Corp Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,900,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106317,RQC,"RBC Target 2015 Corp Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106318,RQD,"RBC Target 2016 Corp Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106319,XVX,"Ishares S&P/TSX Venture Index ETF",TSX,0,2014-05-21,2015-08-27,,,3,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106326,CBH,"Ishares 1-10 Yr Ladder Corp Bond Inx ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,3300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106328,CLG,"Ishares 1-10 Yr Ladder Govt Bond Inx ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,12300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106329,CSD,"Ishares Advantag Short Dur Hi Income ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,12000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106330,CXF,"First Asset Canadian Convert Bond ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106333,HJE,"Horizons GMP Junior Oil And Gas Ix ETF",TSX,0,2012-02-13,2012-08-07,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,
106341,OXF,"First Asset Can-Energy Covered Call ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106342,PDC,"Powshar Canadian Dividend Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,1000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106343,PGL,"Powshar Ultra Liquid Long Term Govt Bond",TSX,1,2014-05-21,2015-09-17,,,2,,,500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106345,PPS,"Powshar Canadian Preferred Share Inx ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,2100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106346,PSB,"Powshar 1-5 Yr Ladder Investgrade Corp B",TSX,1,2014-05-21,2015-09-17,,,2,,,59400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106347,RQF,"RBC Target 2018 Corp Bond Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,6300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106425,CXF.A,"Fst Ast Cn Bd A",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106484,HAC.A,"Horizons Seasonal Rotation ETF Cl A",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106485,HAL.A,"Horizons Dividend ETF Cl A",TSX,1,2014-05-21,2015-09-17,,,2,,,100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106486,HEF.A,"Horizons Enhanced Income Financials ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106487,HEJ.A,"Horizons Enhanced In Intrntnl Equity ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106488,HPR.A,"Horizons Active Preferred A Share",TSX,1,2014-05-21,2015-09-17,,,2,,,1700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106616,CBN.A,"CLAYMORE GLO BALANCED GWTH",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106617,CIE.A,"Ishares Inte Unt",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106618,CRQ.A,"Ishares Cana Unt",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106619,CUD.A,"Ishares Us D Unt",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106620,CYH.A,"CLAYMORE GLBL MTHLY YIELD ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106625,CMF,"Ish Mg Ft Id Etf",TSX,0,2012-02-13,2013-11-28,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,
106631,MXF,"First Asset Can-Materials Cover Call ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,6400,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106632,QXM,"Firstasset Ms Nat Bank Quebec Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,600,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106633,UXM,"Firstasset Ms US Div Target 50 Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,6100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106635,XFR,"Ishares Floating Rate Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,7700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106636,FXM,"First Asset Ms Canada Value Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,15500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106637,HUF.U,"Horizons Active Fl Rt U",TSX,1,2014-05-21,2015-09-17,,,2,,,300,Exchange-Traded Fund,Toronto Stock Exchange,USD
106638,HYI,"Horizons Active High Yield Bond ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,22100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106639,WXM,"First Asset Ms Canada Momentum Index ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,7900,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106657,HNY,"Horizons Natural Gas Yield ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,8000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106661,HMF,"Horizons Auspice Managed Futures Inx ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106662,HVI,"Horizons Betapro VIX Sht-Term Invers ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,408300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106664,XSH,"Ishares Core Canada Shortterm Corp+Maple",TSX,1,2014-05-21,2015-09-17,,,2,,,15200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106670,HYI.A,"Horizons Active High Yield A Bond",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106677,TLV,"Powshar S&P/TSX Composite Low Volatility",TSX,1,2014-05-21,2015-09-17,,,2,,,6600,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106678,UHB,"Powershares S&P 500 High B",TSX,0,2014-05-21,2015-03-31,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106709,FXF,"Firstasset Can-Financials Cover Call ETF",TSX,0,2014-05-21,2015-08-25,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106713,HIZ,"Horizons Betapro COMEX Silver Invrs ETF",TSX,0,2012-01-03,2012-06-26,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,
106714,HOY,"Horizons Crude Oil Yield ETF",TSX,0,2012-03-01,2014-01-07,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,
106716,HZY,"Horizons Silver Yield ETF",TSX,0,2012-03-01,2014-01-07,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,
106745,HUT,"Horizons Cdn Equity Managed Risk ETF",TSX,1,2014-05-21,2015-09-17,,,2,,,100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106746,WXM.A,"First Asset Mrnngstr Cnda Momntm Indxetf",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106747,LXF.A,"First Asset Can-60 Covered Call ETF",TSX,0,2014-05-21,2015-08-25,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
106748,QXM.A,"First Asset Mrnngstr Ntnl Bnkqbc Indxetf",TSX,1,2014-05-21,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
